STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
10,3,2100,1400000US10003002100,10003002100,21.0,New Castle,DE,Delaware,"Census Tract 21, New Castle County, Delaware",1872.0,281.0,911.0,2.6077,0.9777,1.8077,0.9638,0.8187,0.7184,0.6842,0.9434,3.1647,0.896,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.7896,0.1976,1.3725,0.3219,0.7891,0.7666,0.0,1.5557,0.7805,0.7059,0.7059,0.7059,7.6565,0.839,0.9257,0.9257,0.9257,0.9706,0.7788,0.9533,0.9631,0.9061,0.5666,0.9861,6.1246,0.9664,0.3053,0.9497,0.6711,0.7627,2.6888,0.9371,0.0,0.6882,0.6882,0.3939,10.4273,0.9687,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.33,9.87,0.56,44.81,0.0,100.0,0.0,0.0,0.0,0.0,100.0,84.42,13.83,100.0,100.0,0.0,83.98999999999998,92.4,71.2073,18.5,14.3,85.9,46.0543,8.1,51.2,12.4,32.3,15.2,5.0,0.0,1.0,50.2,13.8,5.6,20.7,22.7,0.9827,0.9752,0.2747,0.9885,0.9558
10,3,2200,1400000US10003002200,10003002200,22.0,New Castle,DE,Delaware,"Census Tract 22, New Castle County, Delaware",2518.0,356.0,1463.0,2.6421,0.9834,1.8421,0.9748,0.8187,0.7203,0.6743,0.9029,3.1162,0.8835,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.8542,0.2404,1.4799,0.4245,0.7891,0.7666,0.0,1.5557,0.7805,0.7059,0.7059,0.7059,7.7154,0.8472,0.9371,0.9371,0.9371,0.9153,0.9289,0.8883,0.8132,0.8587,0.8599,0.8797,6.144,0.9686,0.1353,0.9588,0.7152,0.9284,2.7377,0.9501,0.6391,0.7238,1.3629,0.8046,11.1817,0.9949,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.33,9.88,0.55,42.34,0.0,100.0,0.0,0.0,0.0,0.0,100.0,88.94,13.33,100.0,100.0,0.0,83.98999999999998,94.0,60.7764,30.1,10.5,58.3,42.1121,15.8,32.2,8.9,33.0,16.0,15.5,2.7,1.3,41.6,12.1,4.3,20.3,17.5,0.8948,0.9111,0.0881,0.9352,0.9473
10,3,2300,1400000US10003002300,10003002300,23.0,New Castle,DE,Delaware,"Census Tract 23, New Castle County, Delaware",2331.0,313.0,1363.0,2.5665,0.9702,1.7665,0.9501,0.8187,0.7221,0.6544,0.8405,3.0357,0.8594,0.0,0.8508,0.0,0.0,0.0,0.0,0.8508,0.5138,0.3853,0.7887,0.212,1.386,0.335,0.7891,0.7666,0.0,1.5557,0.7805,0.6687,0.6687,0.6687,7.4969,0.8139,0.9276,0.9276,0.9276,0.847,0.8517,0.8467,0.882,0.9585,0.8214,0.8039,6.0112,0.954,0.0953,0.8568,0.8779,0.83,2.66,0.9287,0.0,0.5876,0.5876,0.316,10.1864,0.9526,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.33,9.89,0.53,39.86,0.0,99.78,0.0,0.0,0.0,0.0,100.0,84.34999999999998,13.67,100.0,100.0,0.0,76.67,92.7,52.7671,22.7,9.2,67.8,52.5475,14.2,27.4,7.8,28.3,20.2,7.5,0.0,0.5,39.4,11.1,4.6,17.1,14.8,0.8444,0.8076,0.1239,0.8503,0.8043
10,3,2400,1400000US10003002400,10003002400,24.0,New Castle,DE,Delaware,"Census Tract 24, New Castle County, Delaware",4346.0,644.0,4527.0,1.717,0.7173,1.517,0.8447,0.8536,0.724,0.6095,0.7775,2.9646,0.8374,0.0,0.5801,0.0,0.0,0.0,0.0,0.5801,0.3618,0.3853,0.7785,0.0503,1.2141,0.1954,0.7891,0.5277,0.0,1.3168,0.6331,0.6262,0.6262,0.6262,6.7018,0.6701,0.7305,0.7305,0.7305,0.8471,0.5332,0.7789,0.8083,0.8486,0.44,0.8449,5.101,0.8212,0.2887,0.8139,0.6711,0.6799,2.4536,0.8403,0.0,0.8752,0.8752,0.5368,9.1603,0.8469,1.0,0.0,0.0,0.0,0.0,1.0,0.2,3.67,9.9,0.49,37.86,0.0,29.38,0.0,0.0,0.0,0.0,100.0,83.61,16.0,100.0,57.43,0.0,69.26,57.3,52.7711,10.6,7.8,57.7,41.3867,6.2,29.8,12.1,27.2,15.2,3.2,0.0,3.8,36.1,10.3,6.0,14.6,11.3,0.7276,0.6494,0.3472,0.5716,0.5724
10,3,2500,1400000US10003002500,10003002500,25.0,New Castle,DE,Delaware,"Census Tract 25, New Castle County, Delaware",3170.0,413.0,2028.0,1.5693,0.654,1.5693,0.8697,0.8187,0.7169,0.6544,0.8408,3.0308,0.8578,0.0,0.857,0.0,0.0,0.0,0.0,0.857,0.5168,0.3853,0.7952,0.1184,1.2989,0.2595,0.7891,0.7198,0.0,1.5089,0.749,0.6712,0.6712,0.6712,7.3668,0.7926,0.7448,0.7448,0.7448,0.7962,0.5996,0.8605,0.6201,0.7575,0.5601,0.6791,4.8731,0.7827,0.2416,0.7621,0.9147,0.6377,2.5561,0.8889,0.0,0.4452,0.4452,0.1995,8.6192,0.7767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,9.86,0.53,39.87,0.0,99.99,0.0,0.0,0.0,0.0,100.0,84.81999999999998,14.83,100.0,96.9,0.0,77.23,59.7,48.1073,12.2,9.6,39.9,36.0474,8.0,22.1,11.2,26.1,21.8,2.6,0.0,0.2,34.7,10.1,5.9,15.0,11.5,0.6606,0.5987,0.3289,0.594,0.6166
10,3,2600,1400000US10003002600,10003002600,26.0,New Castle,DE,Delaware,"Census Tract 26, New Castle County, Delaware",3651.0,469.0,1707.0,2.6154,0.9789,1.8154,0.9662,0.8187,0.7169,0.6743,0.9166,3.1265,0.8864,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.9421,0.1583,1.4857,0.4302,0.7891,0.7666,0.0,1.5557,0.7805,0.7059,0.7059,0.7059,7.7315,0.8495,0.8778,0.8778,0.8778,0.9052,0.8429,0.9239,0.896,0.9103,0.6283,0.9165,6.0231,0.9554,0.0986,0.7621,0.4603,0.8214,2.1424,0.6198,0.4769,0.8646,1.3415,0.7937,10.3848,0.9659,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.33,9.86,0.55,43.1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,94.76,14.29,100.0,100.0,0.0,83.98999999999998,84.5,59.3962,22.1,12.1,70.1,46.4506,9.2,35.6,7.9,26.1,12.0,7.1,0.6,3.5,38.3,11.7,5.1,18.4,14.7,0.8121,0.8798,0.1933,0.8456,0.8799
10,3,2700,1400000US10003002700,10003002700,27.0,New Castle,DE,Delaware,"Census Tract 27, New Castle County, Delaware",2559.0,302.0,4928.0,1.6501,0.6896,1.2501,0.6972,0.8536,0.7126,0.6937,0.9297,3.1896,0.9021,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.3171,0.0886,0.791,0.03,0.7891,0.7666,0.0,1.5557,0.7805,0.6995,0.6995,0.6995,7.0935,0.7455,0.8259,0.8259,0.8259,0.784,0.5198,0.537,0.6416,0.6594,0.2935,0.6379,4.0732,0.629,0.0379,0.9197,0.3217,0.6799,1.9592,0.4546,0.0,0.0,0.0,0.0,6.8583,0.5046,0.0,1.0,0.0,1.0,0.0,2.0,0.4,3.67,9.84,0.57,43.87,0.0,100.0,0.0,0.0,0.0,0.0,100.0,45.37,15.25,100.0,100.0,0.0,82.94,74.59999999999998,47.1519,10.3,5.1,41.6,31.7328,4.4,20.7,5.5,30.6,10.1,3.2,0.0,0.0,32.6,10.6,4.3,15.7,10.6,0.5419,0.718,0.0881,0.4854,0.6859
10,3,2800,1400000US10003002800,10003002800,28.0,New Castle,DE,Delaware,"Census Tract 28, New Castle County, Delaware",1647.0,222.0,21137.0,1.4142,0.5822,1.4142,0.7921,0.8536,0.7221,0.6842,0.9369,3.1968,0.9038,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.7055,0.0037,1.0945,0.1248,0.7891,0.7666,0.0,1.5557,0.7805,0.678,0.678,0.678,7.3827,0.7954,0.7019,0.7019,0.7019,0.677,0.2563,0.7466,0.9433,0.7097,0.602,0.732,4.6669,0.7454,0.0746,0.05,0.4676,0.6593,1.2515,0.0707,0.0,0.943,0.943,0.6059,7.5633,0.6188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,9.89,0.56,44.34,0.0,100.0,0.0,0.0,0.0,0.0,100.0,78.06999999999998,18.33,100.0,100.0,0.0,78.83,52.9,39.7096,5.4,7.3,79.9,33.8282,8.7,24.1,7.1,9.5,12.1,2.9,0.0,9.0,32.5,10.2,4.5,14.3,10.5,0.536,0.6245,0.1118,0.4731,0.538
10,3,2900,1400000US10003002900,10003002900,29.0,New Castle,DE,Delaware,"Census Tract 29, New Castle County, Delaware",3827.0,507.0,3518.0,2.6382,0.9826,1.8382,0.9737,0.8536,0.7169,0.7307,0.9759,3.2771,0.9233,0.9365,0.8577,0.0,0.0,0.0,0.0,1.7942,0.8597,0.3853,0.7953,0.1839,1.3645,0.3153,0.7891,0.7666,0.0,1.5557,0.7805,0.6914,0.6914,0.6914,8.6829,0.9475,0.9425,0.9425,0.9425,0.9326,0.5061,0.992,0.95,0.8073,0.3531,0.9884,5.5295,0.8884,0.3626,0.8988,0.8608,0.0,2.1222,0.6026,0.0,0.9293,0.9293,0.5906,9.5235,0.8907,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.67,9.86,0.61,48.73,3.19,100.0,0.0,0.0,0.0,0.0,100.0,84.83,14.0,100.0,100.0,0.0,81.68,94.7,63.4605,10.0,23.1,81.79999999999998,38.7781,5.1,52.6,13.4,29.7,19.6,0.0,0.0,7.0,52.0,14.1,5.4,21.3,22.5,0.9895,0.9804,0.2406,0.9874,0.9666
10,3,3002,1400000US10003003002,10003003002,30.02,New Castle,DE,Delaware,"Census Tract 30.02, New Castle County, Delaware",3537.0,274.0,4051.0,2.4516,0.9443,1.6516,0.9052,0.8536,0.724,0.7035,0.9679,3.249,0.9157,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.4262,0.0445,0.856,0.0435,0.7891,0.7666,0.0,1.5557,0.7805,0.4735,0.4735,0.4735,6.9919,0.7268,0.8878,0.8878,0.8878,0.9716,0.9532,0.7466,0.88,0.9519,0.2588,0.919,5.6811,0.9109,0.0174,0.6249,0.5651,0.477,1.6844,0.2417,0.6126,0.9896,1.6022,0.9269,9.8555,0.9248,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.67,9.9,0.58,47.31,0.0,100.0,0.0,0.0,0.0,0.0,100.0,55.2,16.11,100.0,100.0,0.0,43.72,86.29999999999998,71.5145,34.7,7.3,67.5,51.4423,4.0,35.9,3.6,23.8,13.5,1.2,2.1,48.5,37.4,12.7,2.9,23.4,13.1,0.781,0.9429,0.0156,0.7441,0.9885
10,3,10101,1400000US10003010101,10003010101,101.01,New Castle,DE,Delaware,"Census Tract 101.01, New Castle County, Delaware",4082.0,313.0,2296.0,1.6472,0.6881,1.6472,0.9035,0.8767,0.7999,0.6842,0.6036,2.9644,0.8374,0.0,0.8091,0.934,0.9254,0.0,0.0,2.6685,0.9591,0.3853,0.6758,0.2928,1.3539,0.3062,0.7891,0.7666,0.0,1.5557,0.7805,0.733,0.733,0.733,9.2755,0.9764,0.7771,0.7771,0.7771,0.3825,0.3525,0.9031,0.9266,0.7194,0.2059,0.6906,4.1806,0.6512,0.3394,0.7072,0.6657,0.399,2.1113,0.593,0.4399,0.3832,0.8231,0.4936,7.8921,0.6708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.29,0.56,33.5,0.0,93.46,5.78,65.31,0.0,0.0,100.0,75.76,12.67,100.0,100.0,0.0,87.33,65.4,24.2521,7.0,11.1,76.09999999999998,34.2496,3.4,22.5,13.0,25.1,15.1,0.8,0.4,0.1,32.4,10.1,5.9,13.9,10.4,0.53,0.5987,0.3289,0.4605,0.4916
10,3,10104,1400000US10003010104,10003010104,101.04,New Castle,DE,Delaware,"Census Tract 101.04, New Castle County, Delaware",3620.0,367.0,1954.0,1.8398,0.7638,1.6398,0.9003,0.8767,0.7909,0.7557,0.6109,3.0342,0.8589,0.0,0.7448,0.9539,0.9098,0.0,0.0,2.6085,0.9518,0.3853,0.8147,0.3534,1.5534,0.4934,0.7891,0.7666,0.0,1.5557,0.7805,0.5636,0.5636,0.5636,9.3154,0.9777,0.6388,0.6388,0.6388,0.5911,0.4881,0.2424,0.8954,0.8368,0.6127,0.7413,4.4078,0.6962,0.3394,0.6384,0.5918,0.7729,2.3425,0.7732,0.0,0.4452,0.4452,0.1995,7.8343,0.6621,1.0,0.0,0.0,0.0,0.0,1.0,0.2,4.0,10.23,0.64,33.67,0.0,75.79999999999998,18.67,56.18,0.0,0.0,100.0,86.23,11.75,100.0,100.0,0.0,58.45,44.2,34.6611,9.6,3.0,70.0,40.589,8.9,24.5,13.0,24.0,13.9,5.3,0.0,0.2,35.2,10.1,5.8,14.7,11.1,0.6858,0.5987,0.3102,0.5479,0.5837
10,3,10200,1400000US10003010200,10003010200,102.0,New Castle,DE,Delaware,"Census Tract 102, New Castle County, Delaware",2241.0,178.0,439.0,1.2245,0.4828,1.0245,0.5378,0.8536,0.7926,0.6647,0.7555,3.0664,0.8684,0.0,0.6219,0.0,0.0,0.0,0.0,0.6219,0.3826,0.3853,0.9666,0.4582,1.8101,0.6938,0.7891,0.7666,0.0,1.5557,0.7805,0.733,0.733,0.733,7.7871,0.8571,0.5276,0.5276,0.5276,0.213,0.4585,0.0804,0.0721,0.0584,0.4102,0.3743,1.6669,0.1394,0.4461,0.3456,0.4816,0.6129,1.8862,0.3929,0.496,0.0,0.496,0.2438,4.5767,0.1674,1.0,0.0,0.0,0.0,0.0,1.0,0.2,3.67,10.24,0.54,37.26,0.0,39.84,0.0,0.0,0.0,0.0,100.0,96.51,9.83,100.0,100.0,0.0,87.33,32.4,16.0555,9.0,1.7,9.1,12.9604,5.8,13.0,14.8,19.9,12.3,2.3,0.7,0.0,35.2,9.4,7.3,12.9,10.6,0.6858,0.3966,0.6363,0.4854,0.3736
10,3,10300,1400000US10003010300,10003010300,103.0,New Castle,DE,Delaware,"Census Tract 103, New Castle County, Delaware",3625.0,396.0,2037.0,1.1169,0.4228,1.1169,0.6072,0.8536,0.7891,0.6743,0.6633,2.9803,0.8423,0.0,0.6262,0.0,0.7072,0.0,0.0,1.3334,0.6972,0.3853,0.6228,0.1334,1.1415,0.1493,0.7891,0.7666,0.0,1.5557,0.7805,0.5491,0.5491,0.5491,7.56,0.824,0.6232,0.6232,0.6232,0.3517,0.4972,0.7533,0.379,0.3172,0.3364,0.4441,3.0789,0.4094,0.2724,0.3788,0.5243,0.6454,1.8209,0.3403,0.0,0.0,0.0,0.0,5.523,0.2929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,10.22,0.55,34.92,0.0,40.97,0.0,3.42,0.0,0.0,100.0,71.67,14.61,100.0,100.0,0.0,56.28,42.2,22.7862,9.8,7.4,24.7,21.2324,4.9,14.9,11.8,20.4,12.9,2.7,0.0,0.0,33.2,9.8,6.6,13.7,10.2,0.5771,0.5157,0.471,0.4345,0.4677
10,3,10400,1400000US10003010400,10003010400,104.0,New Castle,DE,Delaware,"Census Tract 104, New Castle County, Delaware",4537.0,321.0,3463.0,0.7431,0.206,0.7431,0.311,0.8187,0.776,0.6743,0.8301,3.0991,0.8784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.758,0.185,1.3283,0.2842,0.7891,0.7666,0.0,1.5557,0.7805,0.0,0.0,0.0,5.9831,0.5131,0.4663,0.4663,0.4663,0.1968,0.0778,0.7098,0.5359,0.3579,0.1551,0.4441,2.4774,0.2841,0.4636,0.4423,0.3659,0.0,1.2718,0.0749,0.4769,0.3832,0.8601,0.5235,5.0756,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,10.15,0.55,39.49,0.0,0.0,0.0,0.0,0.0,0.0,100.0,82.12,13.96,100.0,100.0,0.0,0.0,26.9,15.2294,2.3,6.8,33.9,22.3046,2.8,14.9,15.1,21.3,10.7,0.0,0.6,0.1,30.8,8.8,6.8,11.7,8.6,0.4334,0.2306,0.516,0.2307,0.238
10,3,10502,1400000US10003010502,10003010502,105.02,New Castle,DE,Delaware,"Census Tract 105.02, New Castle County, Delaware",6331.0,710.0,3503.0,1.4172,0.5833,1.4172,0.7936,0.8187,0.7492,0.7035,0.7992,3.0706,0.8695,0.0,0.5959,0.9654,0.8587,0.0,0.0,2.42,0.9335,0.3853,0.7542,0.1368,1.2763,0.2414,0.7891,0.7666,0.0,1.5557,0.7805,0.0,0.0,0.0,8.3226,0.9189,0.476,0.476,0.476,0.3742,0.298,0.4307,0.5942,0.5588,0.3531,0.4795,3.0885,0.4113,0.2573,0.7568,0.4175,0.5498,1.9814,0.475,0.4769,0.8001,1.277,0.7635,6.8229,0.4983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,10.02,0.58,38.49,0.0,33.26,32.26,32.27,0.0,0.0,100.0,81.84999999999998,14.57,100.0,100.0,0.0,0.0,27.7,23.8581,6.1,4.3,38.0,28.0646,5.1,15.9,11.5,26.0,11.4,1.7,0.6,2.2,33.5,9.4,7.0,13.1,9.7,0.5934,0.3966,0.5632,0.3693,0.397
10,3,10702,1400000US10003010702,10003010702,107.02,New Castle,DE,Delaware,"Census Tract 107.02, New Castle County, Delaware",6190.0,640.0,3547.0,1.7752,0.7404,1.5752,0.8723,0.8536,0.7321,0.7215,0.8838,3.191,0.9024,0.0,0.8412,0.9838,0.9335,0.0,0.0,2.7585,0.9714,0.3853,0.7542,0.2063,1.3458,0.2993,0.7891,0.7666,0.0,1.5557,0.7805,0.2683,0.2683,0.2683,9.1193,0.9707,0.8125,0.8125,0.8125,0.731,0.4127,0.9562,0.7132,0.8623,0.1632,0.2546,4.0932,0.6333,0.2777,0.8047,0.8095,0.6735,2.5654,0.893,0.0,0.0,0.0,0.0,7.4711,0.6045,0.0,1.0,0.0,0.0,0.0,1.0,0.2,3.67,9.94,0.6,41.53,0.0,98.99,67.53,70.9,0.0,0.0,100.0,81.84999999999998,13.71,100.0,100.0,0.0,15.22,72.0,43.2149,8.1,14.6,47.8,42.3844,2.9,9.8,11.9,27.0,18.1,3.1,0.0,0.0,33.5,10.6,6.2,15.0,11.5,0.5934,0.718,0.3868,0.594,0.6166
10,3,10800,1400000US10003010800,10003010800,108.0,New Castle,DE,Delaware,"Census Tract 108, New Castle County, Delaware",4614.0,277.0,3709.0,1.292,0.5198,0.892,0.4291,0.8187,0.7517,0.6095,0.7447,2.9246,0.8263,0.0,0.4438,0.0,0.0,0.0,0.0,0.4438,0.2966,0.3853,0.6934,0.4012,1.4799,0.4245,0.766,0.7453,0.0,1.5113,0.7507,0.1695,0.1695,0.1695,6.5291,0.6338,0.4476,0.4476,0.4476,0.1102,0.1727,0.159,0.4264,0.2929,0.2059,0.2286,1.5957,0.1282,0.9108,0.1724,0.424,0.2502,1.7574,0.292,0.5881,0.8963,1.4844,0.8702,5.2851,0.2582,1.0,0.0,1.0,0.0,0.0,2.0,0.4,3.33,10.03,0.49,36.97,0.0,7.79,0.0,0.0,0.0,0.0,100.0,77.18,10.89,98.56,99.29,0.0,3.61,25.4,10.7637,4.0,2.4,27.2,20.5978,3.4,9.1,25.4,16.5,11.5,0.3,1.7,4.6,35.3,8.6,8.7,10.3,10.3,0.6906,0.182,0.9013,0.4476,0.1057
10,3,10900,1400000US10003010900,10003010900,109.0,New Castle,DE,Delaware,"Census Tract 109, New Castle County, Delaware",2536.0,163.0,733.0,0.8086,0.2419,0.6086,0.216,0.8187,0.7642,0.5984,0.7124,2.8937,0.8176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.7914,0.433,1.6097,0.5418,0.761,0.7059,0.0,1.4669,0.722,0.0,0.0,0.0,5.9703,0.5102,0.2111,0.2111,0.2111,0.0716,0.1428,0.6286,0.0392,0.1557,0.1073,0.1488,1.294,0.0843,0.8672,0.421,0.4528,0.0,1.741,0.2804,0.0,0.7007,0.7007,0.4037,3.9468,0.0984,0.0,0.0,1.0,0.0,0.0,1.0,0.2,3.33,10.09,0.48,36.13,0.0,0.0,0.0,0.0,0.0,0.0,100.0,84.56,10.28,97.95,94.97000000000001,0.0,0.0,10.4,8.5174,3.5,5.9,6.5,16.7625,2.2,6.9,23.3,21.0,11.9,0.0,0.0,1.1,34.6,8.3,9.0,9.6,9.1,0.6552,0.1201,0.9267,0.293,0.0606
10,3,11000,1400000US10003011000,10003011000,110.0,New Castle,DE,Delaware,"Census Tract 110, New Castle County, Delaware",3206.0,236.0,6136.0,1.0918,0.4089,0.6918,0.2739,0.8187,0.7642,0.621,0.7537,2.9576,0.8352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.9086,0.4137,1.7076,0.621,0.7891,0.7666,0.0,1.5557,0.7805,0.0,0.0,0.0,6.2209,0.5662,0.4094,0.4094,0.4094,0.167,0.0778,0.3296,0.0606,0.1394,0.2409,0.1523,1.1676,0.0689,0.8446,0.421,0.51,0.4203,2.1959,0.6642,0.0,0.4452,0.4452,0.1995,4.2181,0.1256,1.0,0.0,1.0,0.0,0.0,2.0,0.4,3.33,10.09,0.5,37.21,0.0,0.0,0.0,0.0,0.0,0.0,100.0,92.5,10.67,100.0,100.0,0.0,0.0,22.5,13.7555,2.3,3.6,8.3,16.2449,3.8,7.0,22.5,21.0,12.7,0.9,0.0,0.2,35.0,8.5,8.5,10.6,9.8,0.6759,0.1594,0.8794,0.3826,0.1297
10,3,11100,1400000US10003011100,10003011100,111.0,New Castle,DE,Delaware,"Census Tract 111, New Castle County, Delaware",2854.0,202.0,1412.0,1.0683,0.3951,0.6683,0.2571,0.8187,0.7835,0.6329,0.7768,3.0119,0.8523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.816,0.1234,1.3247,0.2807,0.7891,0.7666,0.0,1.5557,0.7805,0.375,0.375,0.375,6.2673,0.5767,0.2528,0.2528,0.2528,0.1402,0.0924,0.1993,0.3025,0.0757,0.4474,0.1317,1.3892,0.0968,0.7942,0.2034,0.249,0.0,1.2466,0.0696,0.4399,0.5527,0.9926,0.662,3.8812,0.0916,1.0,0.0,1.0,0.0,0.0,2.0,0.4,3.33,10.19,0.51,37.84,0.0,0.0,0.0,0.0,0.0,0.0,100.0,86.31,14.75,100.0,100.0,0.0,29.53,12.6,12.4036,2.6,2.7,20.9,13.8182,6.3,6.4,21.1,17.3,9.1,0.0,0.4,0.4,35.7,8.8,8.9,10.8,10.1,0.7094,0.2306,0.9192,0.4209,0.1483
10,3,11201,1400000US10003011201,10003011201,112.01,New Castle,DE,Delaware,"Census Tract 112.01, New Castle County, Delaware",2947.0,345.0,3604.0,0.5654,0.1207,0.5654,0.1885,0.8536,0.7835,0.5115,0.6193,2.7679,0.7822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.6538,0.1442,1.1833,0.1743,0.0,0.7666,0.0,0.7666,0.3209,0.4697,0.4697,0.4697,5.1875,0.33,0.4381,0.4381,0.4381,0.0667,0.1204,0.2138,0.5064,0.051,0.1896,0.5115,1.6594,0.1381,0.4278,0.8879,0.0859,0.7082,2.1098,0.5918,0.0,0.9076,0.9076,0.5696,5.1149,0.2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,10.19,0.41,33.86,0.0,0.0,0.0,0.0,0.0,0.0,100.0,74.06,14.5,0.0,100.0,0.0,43.33,24.6,8.1967,3.1,2.8,32.0,12.5296,3.2,16.8,14.5,29.3,6.3,3.7,0.0,5.2,27.3,7.9,6.5,10.2,7.5,0.2332,0.0604,0.4494,0.118,0.099
10,3,11202,1400000US10003011202,10003011202,112.02,New Castle,DE,Delaware,"Census Tract 112.02, New Castle County, Delaware",4128.0,262.0,3296.0,0.726,0.1972,0.526,0.1633,0.8536,0.7956,0.5237,0.63,2.8029,0.7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.565,0.2928,1.2431,0.2153,0.0,0.473,0.0,0.473,0.1538,0.7193,0.7193,0.7193,5.2383,0.3415,0.3987,0.3987,0.3987,0.1208,0.1089,0.286,0.0097,0.3679,0.0518,0.4154,1.3605,0.0932,0.9173,0.1432,0.4603,0.5837,2.1045,0.5874,0.8516,0.0,0.8516,0.5169,4.7153,0.1845,0.0,0.0,1.0,0.0,0.0,1.0,0.2,3.67,10.26,0.42,34.13,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.9,12.67,0.0,45.73,0.0,85.79999999999998,21.7,11.3614,2.9,3.3,2.9,22.5745,1.4,14.1,25.8,15.6,12.0,2.0,15.2,0.0,34.1,8.8,7.9,11.3,10.2,0.6276,0.2306,0.778,0.4345,0.1966
